,base,clouds: all,cod,coord: lat,coord: lon,dt,id,main: grnd_level,main: humidity,main: pressure,main: sea_level,main: temp,main: temp_max,main: temp_min,name,rain: 3h,sys: country,sys: id,sys: message,sys: sunrise,sys: sunset,sys: type,visibility,weather: description,weather: icon,weather: id,weather: main,wind: deg,wind: gust,wind: speed
461,stations,80,200,69.38,178.42,1533444385,2123814,1022.15,99,1022.15,1024.68,36.4,36.4,36.4,Leningradskiy,0.215,RU,4402,0.0036,1533392096,1533463485,1,10000,broken clouds,04d,803,Clouds,91.5009,8.7,8.68
462,stations,1,200,42.87,-79.06,1533441240,5110629,1022.15,73,1021.0,1024.68,68.52,71.6,64.4,Crystal Beach,0.215,CA,2093,0.009,1533463912,1533515510,1,16093,clear sky,01n,800,Clear,180.0,8.7,5.82
463,stations,36,200,16.97,7.99,1533444386,2448085,970.83,68,970.83,1024.48,79.78,79.78,79.78,Agadez,0.215,NE,2093,0.005,1533445745,1533491926,1,16093,scattered clouds,03n,802,Clouds,284.501,8.7,9.46
464,stations,56,200,61.99,-49.67,1533444386,3421193,1025.96,96,1025.96,1028.53,40.9,40.9,40.9,Paamiut,0.215,GL,2093,0.0062,1533452168,1533513070,1,16093,broken clouds,04n,803,Clouds,245.001,8.7,2.98
465,stations,75,200,37.73,-25.67,1533443400,3372783,1025.96,77,1023.0,1028.53,69.8,69.8,69.8,Ponta Delgada,0.215,PT,5957,0.0054,1533451784,1533502021,1,10000,broken clouds,04n,803,Clouds,350.0,8.7,8.05
466,stations,88,200,-1.02,-79.44,1533444387,3652567,859.13,100,859.13,1024.36,61.24,61.24,61.24,San Cristobal,1.505,EC,5957,0.006,1533468090,1533511557,1,10000,light rain,10n,500,Rain,270.501,8.7,1.07
467,stations,88,200,26.02,76.35,1533444387,1256949,985.75,72,985.75,1014.91,85.36,85.36,85.36,Sawai Madhopur,1.505,IN,5957,0.009,1533428545,1533476308,1,10000,overcast clouds,04d,804,Clouds,253.501,8.7,10.69
468,stations,75,200,7.04,134.26,1533441300,7671223,985.75,70,1008.0,1014.91,86.0,86.0,86.0,Kloulklubed,1.505,PW,4054,0.0068,1533416210,1533460863,1,24140,broken clouds,04d,803,Clouds,200.0,8.7,9.17
469,stations,80,200,-8.61,120.46,1533444388,1629380,974.89,99,974.89,1024.72,72.58,72.58,72.58,Ruteng,0.7,ID,4054,0.0048,1533420678,1533463029,1,24140,light rain,10d,500,Rain,115.501,8.7,0.74
470,stations,8,200,-10.62,150.67,1533444389,2132606,1021.25,97,1021.25,1024.31,79.33,79.33,79.33,Samarai,0.7,PG,4054,0.0057,1533413579,1533455629,1,24140,clear sky,02d,800,Clear,117.501,8.7,15.05
471,stations,64,200,28.66,-17.92,1533443400,2514651,1021.25,83,1017.0,1024.31,73.4,73.4,73.4,Los Llanos de Aridane,0.7,ES,5515,0.0086,1533450924,1533499173,1,10000,broken clouds,04n,803,Clouds,30.0,8.7,13.87
472,stations,90,200,-36.72,-73.12,1533441600,3870282,1021.25,93,1021.0,1024.31,51.8,51.8,51.8,Talcahuano,0.7,CL,4655,0.0054,1533469575,1533507062,1,10000,overcast clouds,04n,804,Clouds,20.0,8.7,4.7
473,stations,88,200,-2.02,147.27,1533444390,2092164,1021.01,100,1021.01,1023.18,76.45,76.45,76.45,Lorengau,4.095,PG,4655,0.0039,1533413758,1533457077,1,10000,moderate rain,10d,501,Rain,218.001,8.7,2.19
474,stations,0,200,54.79,65.99,1533444390,1494523,1006.26,64,1006.26,1025.61,68.53,68.53,68.53,Polovinnoye,4.095,RU,4655,0.0032,1533426764,1533483007,1,10000,clear sky,01d,800,Clear,126.501,8.7,9.01
475,stations,40,200,13.18,-16.76,1533441600,2413419,1006.26,83,1012.0,1025.61,78.8,78.8,78.8,Gunjur,4.095,GM,6111,0.0029,1533451988,1533497565,1,10000,scattered clouds,03n,802,Clouds,200.0,8.7,5.82
476,stations,0,200,-20.31,118.58,1533441600,2063042,1006.26,25,1018.0,1025.61,77.0,77.0,77.0,Port Hedland,4.095,AU,8219,0.0034,1533422038,1533462578,1,10000,clear sky,01d,800,Clear,150.0,8.7,13.87
477,stations,20,200,-21.37,55.62,1533441600,6690296,1006.26,52,1024.0,1025.61,68.81,69.8,68.0,Saint-Joseph,4.095,RE,6792,0.004,1533437231,1533477604,1,10000,few clouds,02d,801,Clouds,60.0,8.7,4.7
478,stations,100,200,-28.55,16.43,1533444391,3354071,1033.9,100,1033.9,1034.69,57.73,57.73,57.73,Oranjemund,4.095,NA,6792,0.003,1533447263,1533486387,1,10000,overcast clouds,04n,804,Clouds,315.001,8.7,6.55
479,stations,1,200,49.76,-77.63,1533441600,6067747,1033.9,72,1014.0,1034.69,66.2,66.2,66.2,Matagami,4.095,CA,3822,0.0036,1533462402,1533516318,1,14484,clear sky,01n,800,Clear,190.0,8.7,6.93
480,stations,0,200,-46.28,169.85,1533444392,2208248,1011.61,89,1011.61,1028.89,40.9,40.9,40.9,Kaitangata,4.095,NZ,3822,0.0031,1533412564,1533447463,1,14484,clear sky,01d,800,Clear,243.501,8.7,2.64
481,stations,20,200,-13.71,-76.2,1533441600,3932145,1011.61,87,1015.0,1028.89,59.0,59.0,59.0,Pisco,4.095,PE,4405,0.0034,1533468249,1533509851,1,5000,smoke,50n,711,Smoke,70.0,8.7,2.24
482,stations,88,200,55.93,110.1,1533444392,2022129,924.22,65,924.22,1023.18,65.02,65.02,65.02,Kichera,4.095,RU,4405,0.0038,1533415858,1533472736,1,5000,overcast clouds,04d,804,Clouds,64.0009,8.7,1.86
483,stations,0,200,-25.3,152.85,1533444393,2146219,1029.44,85,1029.44,1030.84,70.42,70.42,70.42,Hervey Bay,4.095,AU,4405,0.0032,1533414243,1533453928,1,5000,clear sky,01d,800,Clear,7.00092,8.7,4.99
484,stations,40,200,13.22,-59.52,1533441600,3374083,1029.44,83,1014.0,1030.84,80.6,80.6,80.6,Bathsheba,4.095,BB,4160,0.004,1533462249,1533507828,1,10000,scattered clouds,03n,802,Clouds,100.0,8.7,10.29
485,stations,20,200,52.85,11.15,1533442800,2842112,1029.44,93,1021.0,1030.84,60.8,60.8,60.8,Salzwedel,4.095,DE,4960,0.0047,1533440415,1533495684,1,10000,fog,50d,741,Fog,330.0,8.7,6.93
486,stations,68,200,67.65,134.64,1533444394,2027044,989.31,53,989.31,1020.34,71.14,71.14,71.14,Batagay,4.095,RU,4960,0.0037,1533404412,1533472265,1,10000,broken clouds,04d,803,Clouds,23.5009,8.7,6.55
487,stations,40,200,8.35,100.2,1533441600,1608033,989.31,56,1009.0,1020.34,93.2,93.2,93.2,Pak Phanang,4.095,TH,7951,0.0038,1533424286,1533469134,1,10000,scattered clouds,03d,802,Clouds,290.0,8.7,4.7
488,stations,80,200,61.05,43.9,1533444395,829291,996.69,84,996.69,1015.88,64.66,64.66,64.66,Ileza,0.335,RU,7951,0.0034,1533430063,1533490273,1,10000,light rain,10d,500,Rain,163.001,8.7,11.81
489,stations,0,200,67.46,153.71,1533444395,2121025,1012.09,55,1012.09,1021.96,57.19,57.19,57.19,Srednekolymsk,0.335,RU,7951,0.0037,1533399983,1533467547,1,10000,clear sky,01d,800,Clear,13.0009,8.7,6.44
490,stations,88,200,11.92,109.15,1533444396,1586350,999.93,82,999.93,1018.32,86.35,86.35,86.35,Cam Ranh,0.335,VN,7951,0.0046,1533421864,1533467258,1,10000,overcast clouds,04d,804,Clouds,169.501,8.7,1.97
491,stations,88,200,48.35,-69.4,1533444396,6955478,1001.88,96,1001.88,1031.65,58.09,58.09,58.09,Les Escoumins,0.335,CA,7951,0.0051,1533460693,1533514081,1,10000,overcast clouds,04n,804,Clouds,150.501,8.7,2.19
492,stations,92,200,-3.31,129.0,1533444396,1651591,1022.23,100,1022.23,1022.77,77.98,77.98,77.98,Amahai,1.63,ID,7951,0.0031,1533418237,1533461368,1,10000,light rain,10d,500,Rain,150.001,8.7,10.13
493,stations,56,200,-20.4,164.57,1533444397,2138607,1013.8,67,1013.8,1029.79,71.5,71.5,71.5,Pouebo,1.63,NC,7951,0.0039,1533411012,1533451530,1,10000,broken clouds,04d,803,Clouds,160.001,8.7,5.99
494,stations,80,200,24.32,109.41,1533444397,1803300,993.77,92,993.77,1019.21,82.84,82.84,82.84,Liuzhou,1.63,CN,7951,0.0033,1533420766,1533468221,1,10000,broken clouds,04d,803,Clouds,250.001,8.7,2.64
495,stations,48,200,-26.02,22.4,1533444397,932987,917.09,45,917.09,1031.25,51.61,51.61,51.61,Tsabong,1.63,BW,7951,0.0035,1533445600,1533485182,1,10000,scattered clouds,03n,802,Clouds,119.001,8.7,2.86
496,stations,36,200,0.12,117.47,1533444398,1648186,1018.74,79,1018.74,1021.56,86.98,86.98,86.98,Bontang,1.63,ID,7951,0.0038,1533420752,1533464384,1,10000,scattered clouds,03d,802,Clouds,185.501,8.7,13.6
497,stations,76,200,67.55,133.39,1533444398,2013465,980.32,51,980.32,1020.71,69.88,69.88,69.88,Verkhoyansk,1.63,RU,7951,0.0032,1533404799,1533472482,1,10000,broken clouds,04d,803,Clouds,25.0009,8.7,5.99
498,stations,0,200,-7.75,112.01,1533444398,1640660,981.13,43,981.13,1024.44,84.37,84.37,84.37,Gondanglegi,1.63,ID,7951,0.003,1533422641,1533465121,1,10000,clear sky,01d,800,Clear,182.001,8.7,13.04
499,stations,1,200,39.15,-123.21,1533441360,5404476,981.13,31,1013.0,1024.44,73.4,73.4,73.4,Ukiah,1.63,US,503,0.0037,1533475028,1533525591,1,16093,clear sky,01n,800,Clear,170.0,8.7,4.7
500,stations,92,200,62.1,126.7,1533444399,2026861,993.77,70,993.77,1024.72,55.39,55.39,55.39,Berdigestyakh,1.63,RU,503,0.0037,1533409711,1533470875,1,16093,overcast clouds,04d,804,Clouds,307.501,8.7,10.92
501,stations,1,200,30.04,-94.42,1533442500,4732862,993.77,83,1019.0,1024.72,75.16,77.0,73.4,Nome,1.63,US,2561,0.0048,1533469153,1533517659,1,16093,clear sky,01n,800,Clear,141.001,8.7,3.76
502,stations,92,200,3.52,39.05,1533444400,186180,920.58,96,920.58,1031.77,64.66,64.66,64.66,Moyale,0.355,ET,2561,0.0032,1533439322,1533483451,1,16093,light rain,10d,500,Rain,167.501,8.7,9.57
503,stations,88,200,-4.77,11.87,1533444400,2258378,1026.52,94,1026.52,1030.35,70.06,70.06,70.06,Loandjili,0.355,CG,2561,0.003,1533446451,1533489372,1,16093,overcast clouds,04n,804,Clouds,198.501,8.7,4.43
504,stations,8,200,-15.77,128.74,1533441600,2068110,1026.52,19,1012.0,1030.35,89.6,89.6,89.6,Kununurra,0.355,AU,8215,0.0035,1533419237,1533460500,1,10000,clear sky,02d,800,Clear,130.0,8.7,9.17
505,stations,0,200,54.43,119.94,1533444401,2014836,935.33,70,935.33,1027.31,64.75,64.75,64.75,Tupik,0.355,RU,8215,0.0031,1533413892,1533469986,1,10000,clear sky,01d,800,Clear,47.0009,8.7,3.42
506,stations,75,200,51.37,10.87,1533442800,2831276,935.33,82,1020.0,1027.31,66.2,66.2,66.2,Sondershausen,0.355,DE,4880,0.0036,1533440811,1533495428,1,10000,broken clouds,04d,803,Clouds,330.0,8.7,8.05
507,stations,0,200,-28.77,32.06,1533444401,962367,1010.31,81,1010.31,1028.21,65.56,65.56,65.56,Richards Bay,0.355,ZA,4880,0.0038,1533443535,1533482613,1,10000,clear sky,01d,800,Clear,201.001,8.7,5.99
508,stations,88,200,9.46,-5.63,1533444402,2286304,988.58,99,988.58,1027.6,68.98,68.98,68.98,Korhogo,0.67,CI,4880,0.0032,1533449603,1533494611,1,10000,light rain,10n,500,Rain,246.001,8.7,5.77
509,stations,0,200,1.17,120.82,1533444402,1623502,1013.88,100,1013.88,1020.99,83.56,83.56,83.56,Sabang,0.67,ID,4880,0.0037,1533419871,1533463657,1,10000,clear sky,01d,800,Clear,271.001,8.7,9.46
510,stations,56,200,-34.72,135.86,1533444403,2063036,1007.8,100,1007.8,1011.51,52.78,52.78,52.78,Port Lincoln,2.04,AU,4880,0.0036,1533419234,1533457098,1,10000,light rain,10d,500,Rain,279.001,8.7,17.4
511,stations,0,200,-19.62,34.74,1533444403,1024696,1033.82,95,1033.82,1035.14,66.91,66.91,66.91,Dondo,2.04,MZ,4880,0.0033,1533442096,1533482760,1,10000,clear sky,01d,800,Clear,358.001,8.7,6.22
512,stations,68,200,-0.87,134.08,1533444403,1636308,1017.93,97,1017.93,1020.5,83.92,83.92,83.92,Manokwari,2.04,ID,4880,0.0035,1533416838,1533460326,1,10000,broken clouds,04d,803,Clouds,111.501,8.7,13.71
513,stations,1,200,27.51,-99.51,1533442500,4705349,1017.93,51,1015.0,1020.5,84.06,86.0,82.4,Laredo,2.04,US,2665,0.0047,1533470625,1533518633,1,16093,clear sky,01n,800,Clear,140.0,12.3,23.04
514,stations,88,200,64.9,45.76,1533444404,535839,1009.34,56,1009.34,1018.07,59.89,59.89,59.89,Leshukonskoye,2.04,RU,2665,0.0035,1533427751,1533491649,1,16093,overcast clouds,04d,804,Clouds,118.001,12.3,4.54
515,stations,1,200,33.39,-104.52,1533442500,5488441,1009.34,39,1017.0,1018.07,84.2,84.2,84.2,Roswell,2.04,US,2026,0.0037,1533471225,1533520431,1,16093,clear sky,01n,800,Clear,150.0,12.3,11.41
516,stations,40,200,28.37,129.48,1533441600,1855540,1009.34,79,1007.0,1018.07,86.0,86.0,86.0,Naze,2.04,JP,7560,0.0034,1533415563,1533463787,1,10000,scattered clouds,03d,802,Clouds,90.0,12.3,5.82
517,stations,20,200,5.67,-53.78,1533444405,3381041,1020.61,91,1020.61,1025.73,75.1,75.1,75.1,Mana,2.04,GF,7560,0.0034,1533461443,1533505884,1,10000,few clouds,02n,801,Clouds,80.5009,12.3,3.2
518,stations,0,200,-34.29,146.06,1533444405,2164422,1005.12,65,1005.12,1020.83,61.87,61.87,61.87,Griffith,2.04,AU,7560,0.0036,1533416741,1533454695,1,10000,clear sky,01d,800,Clear,357.501,12.3,16.73
519,stations,32,200,2.67,72.89,1533444406,1337607,1027.66,100,1027.66,1027.72,82.93,82.93,82.93,Kudahuvadhoo,2.04,MV,7560,0.0027,1533431263,1533475268,1,10000,scattered clouds,03d,802,Clouds,201.501,12.3,6.55
520,stations,20,200,46.67,141.86,1533441600,2122894,1027.66,64,1009.0,1027.72,71.6,71.6,71.6,Nevelsk,2.04,RU,7250,0.0038,1533410244,1533463137,1,10000,few clouds,02d,801,Clouds,190.0,12.3,11.18
521,stations,0,200,64.27,100.22,1533444406,2014833,969.54,60,969.54,1017.79,63.31,63.31,63.31,Tura,2.04,RU,7250,0.012,1533415009,1533478262,1,10000,clear sky,01d,800,Clear,165.501,12.3,8.34
522,stations,0,200,-45.41,167.72,1533444407,2181625,963.13,96,963.13,1028.85,38.83,38.83,38.83,Te Anau,2.04,NZ,7250,0.0054,1533412942,1533448106,1,10000,clear sky,01d,800,Clear,328.501,12.3,1.86
523,stations,0,200,42.84,93.51,1533444222,1529484,940.6,50,940.6,1018.6,91.48,91.48,91.48,Hami,2.04,CN,7250,0.0032,1533422469,1533474125,1,10000,clear sky,01d,800,Clear,110.501,12.3,4.88
524,stations,0,200,-31.25,-61.49,1533444407,3839479,1026.93,78,1026.93,1033.96,35.95,35.95,35.95,Rafaela,2.04,AR,7250,0.0137,1533466212,1533504838,1,10000,clear sky,01n,800,Clear,43.5009,12.3,3.53
525,stations,88,200,26.46,84.44,1533444408,1270965,1006.82,100,1006.82,1014.1,80.95,80.95,80.95,Gopalganj,0.34,IN,7250,0.0036,1533426561,1533474408,1,10000,light rain,10d,500,Rain,43.5009,12.3,4.76
526,stations,24,200,26.59,12.77,1533444408,2219235,955.03,21,955.03,1022.65,84.55,84.55,84.55,Awbari,0.34,LY,7250,0.0033,1533443756,1533491613,1,10000,few clouds,02d,801,Clouds,148.501,12.3,10.47
527,stations,92,200,24.76,71.77,1533444408,1257477,1000.82,64,1000.82,1015.72,85.72,85.72,85.72,Sanchor,0.34,IN,7250,0.0031,1533429762,1533477291,1,10000,overcast clouds,04d,804,Clouds,223.001,12.3,15.05
528,stations,92,200,57.9,-5.16,1533444409,2635199,1024.9,100,1024.9,1033.43,55.12,55.12,55.12,Ullapool,2.62,GB,7250,0.0036,1533442976,1533500929,1,10000,light rain,10d,500,Rain,236.001,12.3,15.05
529,stations,0,200,-24.71,33.88,1533444409,1040938,1026.52,87,1026.52,1032.54,66.1,66.1,66.1,Manjacaze,2.62,MZ,7250,0.0033,1533442731,1533482541,1,10000,clear sky,01d,800,Clear,351.001,12.3,14.05
530,stations,40,200,14.88,103.49,1533441600,1606030,1026.52,70,1008.0,1032.54,87.8,87.8,87.8,Surin,2.62,TH,7970,0.0043,1533422990,1533468847,1,8000,scattered clouds,03d,802,Clouds,240.0,12.3,11.41
531,stations,20,200,18.47,120.58,1533441600,1715335,1026.52,79,1005.0,1032.54,87.8,87.8,87.8,Davila,2.62,PH,7705,0.0037,1533418594,1533465037,1,10000,few clouds,02d,801,Clouds,310.0,12.3,4.7
532,stations,48,200,6.21,10.69,1533444410,2229748,893.83,94,893.83,1028.04,61.69,61.69,61.69,Kumbo,2.62,CM,7705,0.0075,1533445929,1533490454,1,10000,scattered clouds,03n,802,Clouds,299.501,12.3,2.75
533,stations,64,200,6.37,126.17,1533444410,1698289,1015.18,94,1015.18,1020.22,85.63,85.63,85.63,Pundaguitan,2.62,PH,7705,0.0038,1533418202,1533462755,1,10000,broken clouds,04d,803,Clouds,166.001,12.3,13.27
534,stations,0,200,40.54,-7.27,1533444411,2738785,958.02,71,958.02,1031.53,63.22,63.22,63.22,Guarda,2.62,PT,7705,0.0031,1533447000,1533497969,1,10000,clear sky,01n,800,Clear,32.0009,12.3,3.87
535,stations,44,200,28.45,117.97,1533444134,1787858,966.54,89,966.54,1018.8,81.04,81.04,81.04,Shangrao,10.9,CN,7705,0.0036,1533418318,1533466556,1,10000,moderate rain,10d,501,Rain,154.501,12.3,1.97
536,stations,12,200,-2.98,-65.16,1533444411,3661756,1018.58,88,1018.58,1024.23,76.63,76.63,76.63,Uarini,10.9,BR,7705,0.0033,1533464806,1533507989,1,10000,few clouds,02n,801,Clouds,32.5009,12.3,5.66
537,stations,0,200,52.35,71.88,1533444412,1537939,990.04,56,990.04,1025.9,73.3,73.3,73.3,Stepnogorsk,10.9,KZ,7705,0.0043,1533425938,1533481015,1,10000,clear sky,01d,800,Clear,118.001,12.3,6.67
538,stations,56,200,9.35,-65.33,1533444412,3625066,1015.18,94,1015.18,1025.17,74.92,74.92,74.92,Zaraza,10.9,VE,7705,0.0034,1533463940,1533508928,1,10000,broken clouds,04n,803,Clouds,0.000915527,12.3,5.99
539,stations,75,200,18.09,-94.39,1533440760,3530517,1015.18,69,1013.0,1025.17,82.4,82.4,82.4,Mundo Nuevo,10.9,MX,3999,0.005,1533470229,1533516580,1,11265,broken clouds,04n,803,Clouds,360.0,12.3,17.22
540,stations,0,200,-5.78,-37.96,1533444413,3387644,996.45,65,996.45,1025.81,73.75,73.75,73.75,Severiano Melo,10.9,BR,3999,0.003,1533458483,1533501258,1,11265,clear sky,01n,800,Clear,96.0009,12.3,8.68
541,stations,36,200,-11.1,-77.61,1533444413,3939761,987.94,94,987.94,1027.68,53.59,53.59,53.59,Hualmay,10.9,PE,3999,0.0114,1533468390,1533510385,1,11265,scattered clouds,03n,802,Clouds,152.001,12.3,5.1
542,stations,0,200,28.42,30.79,1533444413,352628,1011.85,53,1011.85,1023.14,85.54,85.54,85.54,Matay,10.9,EG,3999,0.0027,1533439253,1533487465,1,11265,clear sky,01d,800,Clear,9.00092,12.3,9.13
543,stations,0,200,-34.43,-57.44,1533444414,3442206,1025.06,75,1025.06,1033.43,35.5,35.5,35.5,Juan Lacaze,10.9,UY,3999,0.0039,1533465565,1533503544,1,11265,clear sky,01n,800,Clear,321.501,12.3,3.2
544,stations,64,200,7.3,18.29,1533444414,2389691,976.43,97,976.43,1025.61,70.51,70.51,70.51,Batangafo,10.9,CF,3999,0.0039,1533444024,1533488711,1,11265,broken clouds,04d,803,Clouds,215.501,12.3,6.78
545,stations,32,200,66.82,65.8,1533444415,1503726,1008.04,80,1008.04,1018.48,49.36,49.36,49.36,Kharp,10.9,RU,3999,0.0044,1533421653,1533488090,1,11265,scattered clouds,03d,802,Clouds,309.001,12.3,10.8
546,stations,0,200,53.94,139.92,1533444464,2019935,995.88,56,995.88,1020.99,71.68,71.68,71.68,Mnogovershinnyy,10.9,RU,3999,0.1631,1533409214,1533465076,1,11265,clear sky,01d,800,Clear,316.001,12.3,2.64
547,stations,1,200,38.36,-88.2,1533442500,4238081,995.88,88,1020.0,1020.99,71.38,73.4,69.8,Golden Gate,10.9,US,995,0.0042,1533466722,1533517095,1,16093,mist,50n,701,Mist,152.501,12.3,4.21
548,stations,90,200,43.41,-124.22,1533442500,5742974,995.88,82,1018.0,1020.99,59.83,60.8,59.0,North Bend,10.9,US,2302,0.0034,1533474679,1533526418,1,16093,overcast clouds,04n,804,Clouds,152.501,12.3,3.36
549,stations,0,200,37.14,-8.45,1533443400,2267254,995.88,57,1013.0,1020.99,77.0,77.0,77.0,Lagoa,10.9,PT,5948,0.0029,1533447722,1533497819,1,10000,clear sky,01n,800,Clear,30.0,12.3,5.82
550,stations,0,200,7.14,40.71,1533444417,336454,851.51,55,851.51,1027.8,69.25,69.25,69.25,Ginir,10.9,ET,5948,0.0031,1533438655,1533483319,1,10000,clear sky,01d,800,Clear,201.001,12.3,12.82
551,stations,0,200,-31.43,152.91,1533441600,2152659,851.51,55,1013.0,1027.8,66.2,66.2,66.2,Port Macquarie,10.9,AU,8239,0.0034,1533414804,1533453342,1,10000,clear sky,01d,800,Clear,130.0,12.3,6.93
552,stations,24,200,-1.82,-44.87,1533444418,3401148,1024.17,89,1024.17,1025.17,76.0,76.0,76.0,Cururupu,10.9,BR,8239,0.0029,1533459852,1533503203,1,10000,few clouds,02n,801,Clouds,64.5009,12.3,6.55
553,stations,0,200,7.01,39.97,1533444418,336350,788.2,81,788.2,1027.39,60.34,60.34,60.34,Goba,10.9,ET,8239,0.0031,1533438842,1533483487,1,10000,clear sky,01d,800,Clear,182.001,12.3,4.65
554,stations,68,200,20.77,86.74,1533444418,1274761,1014.04,100,1014.04,1014.18,80.86,80.86,80.86,Chandbali,3.145,IN,8239,0.0037,1533426523,1533473348,1,10000,moderate rain,10d,501,Rain,240.001,12.3,13.82
555,stations,0,200,-20.33,-44.24,1533444218,3451126,923.98,86,923.98,1028.94,54.13,54.13,54.13,Bonfim,3.145,BR,8239,0.0036,1533461102,1533501662,1,10000,clear sky,01n,800,Clear,231.001,12.3,2.75
556,stations,92,200,8.64,-12.57,1533444419,2406916,1022.15,99,1022.15,1028.0,71.41,71.41,71.41,Kukuna,1.955,SL,8239,0.0042,1533451330,1533496215,1,10000,light rain,10n,500,Rain,120.001,12.3,2.75
557,stations,0,200,45.23,147.88,1533444419,2123979,1014.04,85,1014.04,1024.03,60.61,60.61,60.61,Kurilsk,1.955,RU,8239,0.0099,1533409039,1533461455,1,10000,clear sky,01d,800,Clear,4.50092,12.3,1.52
558,stations,36,200,29.05,-109.23,1533444419,3988265,917.9,89,917.9,1025.13,69.97,69.97,69.97,Sahuaripa,1.955,MX,8239,0.0049,1533472808,1533521113,1,10000,scattered clouds,03n,802,Clouds,88.5009,12.3,2.3
559,stations,0,200,9.18,7.18,1533441600,2322794,917.9,88,1015.0,1025.13,71.6,71.6,71.6,Suleja,1.955,NG,6282,0.0029,1533446549,1533491517,1,10000,clear sky,01n,800,Clear,88.5009,12.3,2.24
560,stations,36,200,66.54,66.62,1533444420,1493197,1012.25,66,1012.25,1018.19,50.08,50.08,50.08,Salekhard,1.955,RU,6282,0.0031,1533421663,1533487693,1,10000,scattered clouds,03d,802,Clouds,308.001,12.3,10.8
561,stations,0,200,44.72,17.33,1533443400,3247554,1012.25,93,1016.0,1018.19,64.4,64.4,64.4,Celinac,1.955,BA,5966,0.0032,1533440479,1533492676,1,10000,clear sky,01d,800,Clear,308.001,12.3,2.24
562,stations,0,200,29.82,31.05,1533443400,353219,1012.25,83,1010.0,1018.19,80.6,80.6,80.6,Madinat Sittah Uktubar,1.955,EG,6392,0.0175,1533439050,1533487541,1,10000,clear sky,01d,800,Clear,70.0,12.3,4.7
563,stations,75,200,53.14,59.15,1533441600,584051,1012.25,77,1011.0,1018.19,64.4,64.4,64.4,Svetlogorsk,1.955,RU,7307,0.0032,1533428814,1533484246,1,10000,broken clouds,04d,803,Clouds,40.0,12.3,4.47
